PNU,건축연령,관내,전월세_평균_보증금(만원),기준금리(연%),전월세_평균_월세(만원),전월세_건수,공원_최단거리,교육_최단거리,유통_최단거리,매수자_법인,매도자_개인,매도자_M,거래유형_직거래,계약일
1150010300103620023,5,1.0,19317.5,2.5,,12,1.11219,1.3739,26723.0,0.0,1.0,0.0,0.0,2026-01-02
1150010300110440023,15,1.0,24040.0,3.5,,5,,,,0.0,0.0,1.0,0.0,2023-06-29
1150010300110440023,15,1.0,24040.0,3.5,,5,,,,0.0,0.0,1.0,0.0,2023-06-29
1150010300108700024,34,0.0,13180.0,3.0,,2,1.07839,0.64609,24629.0,0.0,1.0,0.0,1.0,2024-12-17
1150010300103790061,31,0.0,10900.0,3.5,,4,1.1675,1.21292,23851.0,0.0,1.0,0.0,1.0,2024-08-06
1150010300109300001,6,,21410.83333333333,,,12,,,,,,,,
1150010300108690001,6,1.0,16120.0,3.0,,9,0.97047,0.59748,27549.0,0.0,1.0,0.0,0.0,2025-01-22
1150010300103520036,23,0.0,13400.0,3.0,,4,1.1513,1.48589,23598.0,0.0,1.0,0.0,0.0,2024-11-12
1150010300102390008,9,,17367.222222222223,,,18,,,,,,,,
1150010300102390008,9,,17367.222222222223,,,18,,,,,,,,
1150010300100560486,22,,10400.0,,,2,,,,,,,,
1150010300108300002,7,,25178.344827586207,,,58,,,,,,,,
1150010300100460149,23,1.0,15890.0,2.5,,5,0.3456,1.09553,24200.0,0.0,1.0,0.0,0.0,2025-06-03
1150010300104030004,8,,17842.85714285714,,,7,,,,,,,,
1150010300104030004,8,,17842.85714285714,,,7,,,,,,,,
1150010300103650184,17,,15600.0,,,3,,,,,,,,
1150010300106710040,23,,16000.0,,,1,,,,,,,,
1150010300102670021,21,,23550.0,,,1,,,,,,,,
1150010300102490009,8,,19837.5,,,8,,,,,,,,
1150010300102520020,7,,24043.75,,,16,,,,,,,,
1150010300106810005,8,,17917.333333333332,,,3,,,,,,,,
1150010300106890003,14,,15500.0,,,2,,,,,,,,
1150010300106800009,6,,4000.0,,,1,,,,,,,,
1150010300106120162,10,,7735.0,,,10,,,,,,,,
1150010300114390000,34,,11850.0,,,2,,,,,,,,
1150010300114420000,34,,12000.0,,,1,,,,,,,,
1150010300110140007,23,1.0,16275.0,3.5,,4,0.76607,1.93247,40644.0,0.0,1.0,0.0,0.0,2024-04-02
1150010300103530047,5,,23009.615384615383,,,26,,,,,,,,
1150010300103540028,23,,17500.0,,,1,,,,,,,,
1150010300103620107,9,1.0,14532.222222222224,3.25,,18,1.08091,1.30825,23737.0,0.0,1.0,0.0,0.0,2024-10-10
1150010300104240029,10,0.0,17373.571428571428,2.5,,14,0.98489,1.60928,24117.0,0.0,1.0,0.0,1.0,2025-10-21
1150010300110140007,23,1.0,16275.0,3.5,,4,0.76607,1.93247,40644.0,0.0,1.0,0.0,0.0,2024-04-02
1150010300111140003,12,,16820.0,,,2,,,,,,,,
1150010300103410040,17,,16397.5,,,12,,,,,,,,
1150010300108640038,17,,13483.333333333334,,,6,,,,,,,,
1150010300110670013,7,1.0,18964.70588235294,2.5,,17,1.16062,0.64191,22722.0,0.0,1.0,0.0,0.0,2025-12-25
1150010300100460045,18,,9600.0,,,1,,,,,,,,
1150010300103960023,28,1.0,12700.0,2.75,,1,0.78285,0.81092,26917.0,0.0,1.0,0.0,0.0,2025-03-22
1150010300107720019,23,,13900.0,,,1,,,,,,,,
1150010300108670005,24,1.0,19000.0,3.5,,1,,,,0.0,0.0,1.0,0.0,2023-07-02
1150010300100290221,33,1.0,8375.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-01-11
1150010300100290022,9,1.0,15573.0,2.5,,6,0.6246,0.89082,6192.0,0.0,1.0,0.0,0.0,2025-11-14
1150010300108770002,7,1.0,17340.714285714286,3.5,,14,1.28533,0.90299,24654.0,0.0,1.0,0.0,0.0,2024-09-27
1150010300104000040,8,,11500.0,,,2,,,,,,,,
1150010300101110027,10,1.0,10820.0,2.75,,5,0.80163,0.54851,22844.0,0.0,1.0,0.0,0.0,2025-03-25
1150010300104580019,23,,13800.0,,,3,,,,,,,,
1150010300104580019,23,,13800.0,,,3,,,,,,,,
1150010300109540017,23,,9666.666666666666,,,3,,,,,,,,
1150010300103380037,17,,15866.666666666666,,,3,,,,,,,,
1150010300102480002,10,,22303.375,,,8,,,,,,,,
1150010300105110003,1,,35700.0,,,20,,,,,,,,
1150010300106560028,10,,19495.0,,,6,,,,,,,,
1150010300105110003,1,,35700.0,,,20,,,,,,,,
1150010300103590094,2,0.0,25153.846153846152,2.5,,26,0.79674,1.27081,23724.0,0.0,1.0,0.0,1.0,2025-10-16
1150010300100240218,24,1.0,5000.0,3.0,,1,,,,0.0,1.0,0.0,0.0,2024-11-01
1150010300100770034,12,,12333.333333333334,,,9,,,,,,,,
1150010300110330002,7,1.0,23222.63157894737,2.5,,19,1.28282,0.72282,25542.0,0.0,1.0,0.0,0.0,2026-01-15
1150010300100560037,32,,10805.2,,,5,,,,,,,,
1150010300102640029,31,,16500.0,,,2,,,,,,,,
1150010300105570007,7,,23163.33333333333,,,21,,,,,,,,
1150010300106550012,7,,30055.555555555555,,,9,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300102490039,7,,20006.92307692308,,,13,,,,,,,,
1150010300103720090,1,,13916.666666666666,,,12,,,,,,,,
1150010300108080007,3,,5263.1578947368425,,,19,,,,,,,,
1150010300110300027,3,,5222.222222222223,,,18,,,,,,,,
1150010300103530013,9,0.0,14743.333333333334,2.5,,6,,,,0.0,0.0,0.0,0.0,2025-10-14
1150010300100550066,7,,25550.0,,,22,,,,,,,,
1150010300100550066,7,,25550.0,,,22,,,,,,,,
1150010300100550066,7,,25550.0,,,22,,,,,,,,
1150010300100550066,7,,25550.0,,,22,,,,,,,,
1150010300108390006,9,,19160.0,,,5,,,,,,,,
1150010300106890010,36,,11800.0,,,1,,,,,,,,
1150010300106940013,23,,17000.0,,,1,,,,,,,,
1150010300101560008,25,,15335.0,,,4,,,,,,,,
1150010300103810002,10,1.0,13130.0,3.0,,5,0.95721,0.36028,16260.0,0.0,1.0,0.0,0.0,2026-01-11
1150010300110390001,31,1.0,18333.33333333333,3.5,,3,1.45835,0.60577,22565.0,0.0,0.0,1.0,0.0,2023-06-07
1150010300101590025,13,,21087.5,,,4,,,,,,,,
1150010300106590005,8,,17120.0,,,8,,,,,,,,
1150010300106590005,8,,17120.0,,,8,,,,,,,,
1150010300106460046,11,,19694.28571428572,,,14,,,,,,,,
1150010300102520000,6,,20568.37837837838,,,37,,,,,,,,
1150010300102520020,7,,24043.75,,,16,,,,,,,,
1150010300103650059,10,,18354.28571428572,,,7,,,,,,,,
1150010300105170035,9,,17000.0,,,1,,,,,,,,
1150010300105060025,9,,21431.81818181818,,,11,,,,,,,,
1150010300103920031,11,1.0,16287.5,2.5,,24,1.00331,0.89039,23881.0,0.0,1.0,0.0,0.0,2025-10-01
1150010300103540087,23,1.0,11200.0,2.5,,2,,,,1.0,1.0,0.0,0.0,2025-06-21
1150010300100560189,32,,9000.0,,,1,,,,,,,,
1150010300105150044,36,,16257.361111111111,,,36,,,,,,,,
1150010300102460026,9,,18444.0,,,9,,,,,,,,
1150010300105060030,13,,8390.90909090909,,,11,,,,,,,,
1150010300100290091,28,1.0,11700.0,3.5,,4,,,,0.0,0.0,1.0,0.0,2023-12-23
1150010300103650212,23,,9666.666666666666,,,3,,,,,,,,
1150010300105170037,21,,10375.0,,,4,,,,,,,,
1150010300103530046,24,1.0,17100.0,2.75,,2,,,,0.0,1.0,0.0,0.0,2025-02-20
1150010300100560424,23,1.0,11250.0,3.5,,4,0.50304,0.77338,24360.0,0.0,0.0,1.0,0.0,2023-04-28
1150010300100560424,23,1.0,11250.0,3.5,,4,0.50304,0.77338,24360.0,0.0,0.0,1.0,0.0,2023-04-28
1150010300110830033,13,,10076.666666666666,,,3,,,,,,,,
1150010300104240039,7,0.0,15601.333333333334,3.5,,6,,,,0.0,1.0,0.0,1.0,2024-03-27
1150010300109950023,3,,5000.0,,,9,,,,,,,,
1150010300103700020,30,1.0,12330.0,3.5,,6,,,,0.0,1.0,0.0,0.0,2024-05-30
1150010300100540003,7,,22590.0,,,4,,,,,,,,
1150010300106810000,23,,21768.42105263158,,,19,,,,,,,,
1150010300106950011,22,,15000.0,,,1,,,,,,,,
1150010300108920021,35,,10750.0,,,4,,,,,,,,
1150010300104590006,17,,13389.333333333334,,,3,,,,,,,,
1150010300109590026,23,1.0,15250.0,2.75,,2,,,,0.0,1.0,0.0,0.0,2025-02-24
1150010300101530007,9,0.0,16572.222222222223,3.5,,9,0.28482,0.52175,26189.0,0.0,1.0,0.0,1.0,2024-04-02
1150010300103590032,3,,11733.333333333334,,,15,,,,,,,,
1150010300100560083,24,0.0,12900.0,3.0,,1,,,,0.0,1.0,0.0,1.0,2025-01-08
1150010300101590001,26,1.0,18927.5,3.0,,2,0.47667,0.7705,61493.0,0.0,1.0,0.0,0.0,2024-11-12
1150010300103270053,41,,16193.877551020409,,,49,,,,,,,,
1150010300106950005,9,,17909.444444444445,,,18,,,,,,,,
1150010300100290091,28,1.0,11700.0,3.5,,4,,,,0.0,0.0,1.0,0.0,2023-12-23
1150010300105100015,2,,6541.666666666667,,,12,,,,,,,,
1150010300114320000,13,,15500.0,,,7,,,,,,,,
1150010300105570007,7,,23163.33333333333,,,21,,,,,,,,
1150010300105930070,29,,12200.0,,,1,,,,,,,,
1150010300102600028,10,,16615.0,,,2,,,,,,,,
1150010300102520002,8,,24225.666666666668,,,18,,,,,,,,
1150010300110200004,24,1.0,20500.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-05-23
1150010300101020154,23,1.0,15800.0,3.0,,1,,,,0.0,1.0,0.0,0.0,2024-11-28
1150010300100560066,25,0.0,9950.0,3.0,,2,,,,0.0,1.0,0.0,1.0,2024-12-04
1150010300100140029,25,,20800.0,,,2,,,,,,,,
1150010300101660025,26,,16760.0,,,3,,,,,,,,
1150010300103510017,9,1.0,18209.090909090908,2.5,,11,1.09193,1.41756,26565.0,0.0,1.0,0.0,0.0,2025-08-13
1150010300108130023,8,,35610.0,,,10,,,,,,,,
1150010300111070003,7,,13216.3,,,20,,,,,,,,
1150010300103510017,9,1.0,18209.090909090908,2.5,,11,1.09193,1.41756,26565.0,0.0,1.0,0.0,0.0,2025-08-13
1150010300101580001,32,1.0,10671.42857142857,3.5,,7,0.29674,0.16581,29953.0,0.0,1.0,0.0,0.0,2024-09-13
1150010300104800023,24,,10000.0,,,2,,,,,,,,
1150010300106630002,16,,18260.0,,,3,,,,,,,,
1150010300106700040,17,,22400.0,,,2,,,,,,,,
1150010300106950005,9,,17909.444444444445,,,18,,,,,,,,
1150010300101050122,27,,17100.0,,,5,,,,,,,,
1150010300104240008,8,1.0,24535.0,3.0,,4,,,,0.0,1.0,0.0,0.0,2024-11-26
1150010300100220094,22,,15800.0,,,5,,,,,,,,
1150010300100180057,23,,18000.0,,,1,,,,,,,,
1150010300113580000,23,,14900.0,,,4,,,,,,,,
1150010300103660018,9,,16782.14285714286,,,14,,,,,,,,
1150010300111020011,39,,8200.0,,,2,,,,,,,,
1150010300103660018,9,,16782.14285714286,,,14,,,,,,,,
1150010300104640001,13,,20960.0,,,5,,,,,,,,
1150010300103330011,23,1.0,12600.0,2.5,,1,,,,0.0,1.0,0.0,0.0,2025-09-04
1150010300109760004,8,1.0,14250.0,3.5,,12,0.42614,1.05229,25033.0,0.0,1.0,0.0,0.0,2024-06-07
1150010300106360005,9,,21874.5,,,8,,,,,,,,
1150010300103650185,24,,14700.0,,,2,,,,,,,,
1150010300103390005,10,1.0,15011.111111111111,2.75,,9,0.38421,0.37016,18139.0,0.0,1.0,0.0,0.0,2025-04-28
1150010300109930004,14,,12933.333333333334,,,3,,,,,,,,
1150010300103670095,34,,10800.0,,,2,,,,,,,,
1150010300103550014,10,,19167.5,,,4,,,,,,,,
1150010300103930003,19,1.0,19500.0,3.5,,2,0.82366,0.47558,68549.0,0.0,1.0,0.0,0.0,2024-02-17
1150010300103790050,15,0.0,13890.0,2.5,,10,1.26634,1.03747,23849.0,0.0,1.0,0.0,0.0,2025-11-25
1150010300111020011,39,,8200.0,,,2,,,,,,,,
1150010300108770002,7,1.0,17340.714285714286,3.5,,14,1.28533,0.90299,24654.0,0.0,1.0,0.0,0.0,2024-09-27
1150010300108770002,7,1.0,17340.714285714286,3.5,,14,1.28533,0.90299,24654.0,0.0,1.0,0.0,0.0,2024-09-27
1150010300103930003,19,1.0,19500.0,3.5,,2,0.82366,0.47558,68549.0,0.0,1.0,0.0,0.0,2024-02-17
1150010300106710023,32,,12333.333333333334,,,3,,,,,,,,
1150010300106610006,23,,16518.0,,,10,,,,,,,,
1150010300105340002,13,,8284.285714285714,,,14,,,,,,,,
1150010300106510012,3,,33550.0,,,8,,,,,,,,
1150010300100560214,22,1.0,11900.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-10-21
1150010300102160056,23,,19385.0,,,2,,,,,,,,
1150010300113350000,3,,17295.238095238095,,,21,,,,,,,,
1150010300101510003,15,1.0,16000.0,3.5,,1,0.24952,0.65501,9905.0,0.0,1.0,0.0,0.0,2024-03-27
1150010300103650075,11,,20256.666666666668,,,3,,,,,,,,
1150010300103530043,8,1.0,20705.0,3.0,,8,1.2168,1.50194,26606.0,0.0,1.0,0.0,0.0,2025-01-02
1150010300103720008,7,1.0,13450.0,3.25,,2,0.26615,0.9162,49629.0,0.0,1.0,0.0,0.0,2024-10-14
1150010300100500120,39,1.0,12837.361111111111,2.75,,72,0.2041,0.66941,24277.0,0.0,1.0,0.0,0.0,2026-01-10
1150010300100240550,13,,7500.0,,,9,,,,,,,,
1150010300100260005,27,0.0,11700.0,,,1,,,,0.0,1.0,0.0,1.0,2026-01-16
1150010300110490041,7,,20316.0,,,15,,,,,,,,
1150010300106600005,13,,15303.333333333334,,,3,,,,,,,,
1150010300105720009,8,,25957.14285714286,,,7,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300105210008,6,,13862.5,,,8,,,,,,,,
1150010300106780014,7,,12625.0,,,4,,,,,,,,
1150010300102520000,6,,20568.37837837838,,,37,,,,,,,,
1150010300100460108,30,1.0,19000.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-11-21
1150010300100500120,39,1.0,12837.361111111111,2.75,,72,0.2041,0.66941,24277.0,0.0,1.0,0.0,0.0,2026-01-10
1150010300103530043,8,1.0,20705.0,3.0,,8,1.2168,1.50194,26606.0,0.0,1.0,0.0,0.0,2025-01-02
1150010300100500120,39,1.0,12837.361111111111,2.75,,72,0.2041,0.66941,24277.0,0.0,1.0,0.0,0.0,2026-01-10
1150010300110850025,13,1.0,19766.666666666668,3.5,,3,,,,0.0,0.0,1.0,0.0,2023-03-13
1150010300101520005,24,1.0,9166.666666666666,3.0,,6,0.52547,0.36623,87908.0,0.0,1.0,0.0,0.0,2024-12-17
1150010300110490041,7,,20316.0,,,15,,,,,,,,
1150010300111000008,25,1.0,20500.0,2.5,,1,,,,0.0,1.0,0.0,0.0,2025-09-14
1150010300103620079,6,0.0,9473.0,2.5,,20,1.06025,1.19483,23759.0,0.0,1.0,0.0,1.0,2025-12-10
1150010300110780024,10,1.0,24966.666666666668,3.5,,6,,,,0.0,1.0,0.0,0.0,2024-06-13
1150010300104730002,6,0.0,17250.0,3.25,,8,0.5858,0.28376,24245.0,0.0,1.0,0.0,1.0,2024-10-28
1150010300104730002,6,0.0,17250.0,3.25,,8,0.5858,0.28376,24245.0,0.0,1.0,0.0,1.0,2024-10-28
1150010300103480006,38,1.0,10000.0,3.5,,2,0.77625,0.54941,17662.0,0.0,0.0,1.0,0.0,2023-06-30
1150010300100950156,35,,9733.0,,,1,,,,,,,,
1150010300103980008,16,,11076.0,,,5,,,,,,,,
1150010300104780013,13,,16170.0,,,4,,,,,,,,
1150010300100240018,5,,20151.052631578947,,,19,,,,,,,,
1150010300108150019,13,,16400.0,,,2,,,,,,,,
1150010300102760004,14,,27883.33333333333,,,6,,,,,,,,
1150010300102370001,7,,20211.11111111111,,,9,,,,,,,,
1150010300105640036,9,,17780.0,,,5,,,,,,,,
1150010300105640072,23,,18700.0,,,3,,,,,,,,
1150010300105640072,23,,18700.0,,,3,,,,,,,,
1150010300105640072,23,,18700.0,,,3,,,,,,,,
1150010300102720006,13,,8944.444444444445,,,9,,,,,,,,
1150010300110550003,9,0.0,5000.0,2.5,,3,0.94589,0.99933,22701.0,0.0,1.0,0.0,0.0,2025-07-17
1150010300108650025,22,,8000.0,,,1,,,,,,,,
1150010300103530015,11,1.0,19551.2,3.5,,5,1.1981,1.44147,26599.0,0.0,1.0,0.0,0.0,2024-02-14
1150010300108140022,22,,12000.0,,,1,,,,,,,,
1150010300110710007,8,1.0,18551.666666666668,3.5,,12,1.24549,0.80542,22729.0,0.0,1.0,0.0,0.0,2024-05-11
1150010300105100003,46,,6800.0,,,5,,,,,,,,
1150010300106560028,10,,19495.0,,,6,,,,,,,,
1150010300110750027,10,1.0,10981.764705882351,3.5,,17,0.99915,1.13751,25722.0,1.0,0.0,0.0,0.0,2024-03-22
1150010300104100010,17,1.0,14395.555555555557,3.5,,9,0.55483,0.62944,13933.0,0.0,0.0,1.0,0.0,2023-07-20
1150010300103590030,23,,14000.0,,,1,,,,,,,,
1150010300110330002,7,1.0,23222.63157894737,2.5,,19,1.28282,0.72282,25542.0,0.0,1.0,0.0,0.0,2026-01-15
1150010300109560037,7,,18833.33333333333,,,9,,,,,,,,
1150010300107150007,8,,19927.136363636364,,,22,,,,,,,,
1150010300103680059,20,,12400.0,,,1,,,,,,,,
1150010300102760003,27,,30000.0,,,1,,,,,,,,
1150010300105290017,34,,13033.333333333334,,,3,,,,,,,,
1150010300101020084,16,,14816.666666666666,,,6,,,,,,,,
1150010300108240009,5,1.0,18950.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-06-24
1150010300109860024,7,,10483.333333333334,,,6,,,,,,,,
1150010300100700039,22,,14100.0,,,1,,,,,,,,
1150010300109680003,9,1.0,16245.076923076924,2.5,,13,0.6124,1.14055,25007.0,0.0,1.0,0.0,0.0,2025-05-16
1150010300101020084,16,,14816.666666666666,,,6,,,,,,,,
1150010300111300007,38,1.0,11331.470588235294,2.5,,17,0.82226,0.69735,22879.0,0.0,1.0,0.0,0.0,2025-10-13
1150010300103580007,2,,5000.0,,,13,,,,,,,,
1150010300100980028,16,,18416.666666666668,,,3,,,,,,,,
1150010300102600000,1,,24083.33333333333,,,12,,,,,,,,
1150010300106710020,8,,21550.0,,,3,,,,,,,,
1150010300106550012,6,,30055.555555555555,,,9,,,,,,,,
1150010300102390018,11,,9660.0,,,5,,,,,,,,
1150010300109750023,20,1.0,21150.0,3.5,,2,,,,0.0,0.0,1.0,0.0,2023-09-07
1150010300111320011,32,,9040.0,,,5,,,,,,,,
1150010300102490101,8,,19677.5,,,10,,,,,,,,
1150010300102460034,1,,11233.333333333334,,,3,,,,,,,,
1150010300100240113,6,,17393.333333333332,,,6,,,,,,,,
1150010300106790002,13,,13234.0,,,5,,,,,,,,
1150010300107090023,7,,20261.11111111111,,,9,,,,,,,,
1150010300102520000,5,,20568.37837837838,,,37,,,,,,,,
1150010300100240113,6,,17393.333333333332,,,6,,,,,,,,
1150010300100770092,22,,12200.0,,,1,,,,,,,,
1150010300110490041,6,,20316.0,,,15,,,,,,,,
1150010300103660010,30,1.0,14600.0,3.0,,2,0.31359,0.40694,36158.0,0.0,1.0,0.0,0.0,2024-12-30
1150010300107090023,7,,20261.11111111111,,,9,,,,,,,,
1150010300106800003,7,,17660.0,,,3,,,,,,,,
1150010300110450008,7,1.0,19687.5,2.5,,8,1.48137,0.80629,22598.0,0.0,1.0,0.0,0.0,2025-05-30
1150010300107450000,18,,44831.45714285714,,,35,,,,,,,,
1150010300106540004,15,,15000.0,,,2,,,,,,,,
1150010300106540004,15,,15000.0,,,2,,,,,,,,
1150010300103790036,8,1.0,17591.4,2.5,,10,0.95413,0.32837,26829.0,0.0,1.0,0.0,0.0,2025-11-07
1150010300103800012,7,0.0,19068.75,3.5,,8,1.30743,0.66241,13543.0,0.0,1.0,0.0,1.0,2024-08-19
1150010300103800012,7,0.0,19068.75,3.5,,8,1.30743,0.66241,13543.0,0.0,1.0,0.0,1.0,2024-08-19
1150010300100590036,16,,17375.0,,,4,,,,,,,,
1150010300101610004,20,1.0,13350.46153846154,2.5,,13,0.52742,0.21732,23227.0,0.0,1.0,0.0,0.0,2025-05-13
1150010300103800012,7,0.0,19068.75,3.5,,8,1.30743,0.66241,13543.0,0.0,1.0,0.0,1.0,2024-08-19
1150010300110380021,5,0.0,22298.88888888889,2.5,,9,1.49388,0.62876,25564.0,0.0,0.0,0.0,1.0,2025-10-10
1150010300106120089,7,,12000.0,,,2,,,,,,,,
1150010300106120162,9,,7735.0,,,10,,,,,,,,
1150010300111330002,8,1.0,19275.0,2.75,,4,0.17064,1.223,73848.0,0.0,1.0,0.0,0.0,2025-03-09
1150010300103540079,9,1.0,18780.0,3.5,,12,1.05123,1.43643,23629.0,0.0,1.0,0.0,0.0,2024-07-26
1150010300100240211,26,1.0,11850.0,2.75,,2,,,,0.0,1.0,0.0,0.0,2025-02-22
1150010300103380043,38,,10450.0,,,4,,,,,,,,
1150010300107940005,7,1.0,20053.33333333333,2.5,,12,,,,0.0,1.0,0.0,0.0,2025-06-02
1150010300104090078,15,,25633.33333333333,,,3,,,,,,,,
1150010300100980077,23,1.0,13500.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-08-15
1150010300111310001,36,,12850.0,,,1,,,,,,,,
1150010300110750027,9,1.0,10981.764705882351,3.5,,17,0.99915,1.13751,25722.0,1.0,0.0,0.0,0.0,2024-03-22
1150010300108470018,16,,13300.0,,,1,,,,,,,,
1150010300107870013,12,1.0,13860.0,2.5,,5,,,,0.0,1.0,0.0,0.0,2025-06-11
1150010300104240018,4,0.0,22285.904761904763,3.5,,21,1.05643,1.60928,24105.0,0.0,1.0,0.0,1.0,2024-03-06
1150010300110440020,18,1.0,21575.0,3.25,,4,,,,0.0,1.0,0.0,0.0,2024-10-05
1150010300109560037,6,,18833.33333333333,,,9,,,,,,,,
1150010300101110125,23,,6000.0,,,3,,,,,,,,
1150010300101050357,6,1.0,19850.0,2.5,,8,0.76724,1.12913,22642.0,0.0,1.0,0.0,0.0,2025-06-14
1150010300100610082,16,1.0,12000.0,2.5,,1,0.52771,1.1782,27317.0,0.0,1.0,0.0,0.0,2025-10-15
1150010300100240246,16,,14600.0,,,1,,,,,,,,
1150010300110670013,6,1.0,18964.70588235294,2.5,,17,1.16062,0.64191,22722.0,0.0,1.0,0.0,0.0,2025-12-25
1150010300109690005,2,1.0,24431.166666666668,2.5,,12,0.43595,1.09937,25012.0,0.0,1.0,0.0,0.0,2025-06-20
1150010300108560012,28,,16066.666666666666,,,3,,,,,,,,
1150010300102620028,29,,17000.0,,,2,,,,,,,,
1150010300108140043,22,,14700.0,,,1,,,,,,,,
1150010300100940001,2,0.0,31127.272727272728,2.5,,22,,,,0.0,1.0,0.0,1.0,2025-06-27
1150010300108920022,11,,16150.0,,,4,,,,,,,,
1150010300102510002,4,,22163.52173913044,,,23,,,,,,,,
1150010300103650183,30,,12162.5,,,4,,,,,,,,
1150010300106560027,21,,13000.0,,,2,,,,,,,,
1150010300103660035,4,,20418.18181818182,,,11,,,,,,,,
1150010300103420007,23,1.0,22700.0,,,3,0.396,0.3737,26431.0,0.0,1.0,0.0,0.0,2026-01-11
1150010300109560037,6,,18833.33333333333,,,9,,,,,,,,
1150010300111150002,37,,11166.666666666666,,,3,,,,,,,,
1150010300110450047,7,1.0,23994.714285714286,2.75,,14,1.39658,0.73213,22595.0,0.0,1.0,0.0,0.0,2025-03-22
1150010300103550031,8,1.0,15046.666666666666,3.0,,15,0.77506,0.38089,23638.0,0.0,1.0,0.0,0.0,2025-01-16
1150010300107150007,7,,19927.136363636364,,,22,,,,,,,,
1150010300107160038,6,,18648.33333333333,,,3,,,,,,,,
1150010300101520004,24,1.0,19000.0,3.0,,1,1.09551,1.07198,84361.0,0.0,1.0,0.0,0.0,2025-01-02
1150010300110180005,6,1.0,19757.14285714286,3.25,,7,,,,0.0,1.0,0.0,0.0,2024-10-02
1150010300110540008,23,,24500.0,,,4,,,,,,,,
1150010300104550026,22,,10971.42857142857,,,7,,,,,,,,
1150010300100240019,4,,18564.0,,,5,,,,,,,,
1150010300103660050,4,0.0,25026.666666666668,3.5,,15,1.14551,1.40567,23772.0,0.0,1.0,0.0,1.0,2024-07-31
1150010300100560082,24,,11840.0,,,2,,,,,,,,
1150010300106460046,10,,19694.28571428572,,,14,,,,,,,,
1150010300103270051,6,,11780.0,,,5,,,,,,,,
1150010300106760005,7,,19840.0,,,5,,,,,,,,
1150010300106760005,7,,19840.0,,,5,,,,,,,,
1150010300100130007,9,,22750.0,,,2,,,,,,,,
1150010300102520000,5,,20568.37837837838,,,37,,,,,,,,
1150010300104550026,22,,10971.42857142857,,,7,,,,,,,,
1150010300103990015,10,,15165.0,,,3,,,,,,,,
1150010300108950012,22,1.0,5000.0,3.5,,1,,,,0.0,1.0,0.0,0.0,2024-05-30
1150010300110990018,27,,8348.684210526315,,,19,,,,,,,,
1150010300109950010,21,,12716.666666666666,,,3,,,,,,,,
1150010300104250019,10,0.0,19360.0,3.5,,5,1.45855,0.39923,60919.0,0.0,0.0,1.0,0.0,2023-11-27
1150010300108920036,22,,16000.0,,,4,,,,,,,,
1150010300107180019,6,,25974.0,,,10,,,,,,,,
1150010300101050438,34,,14833.333333333334,,,3,,,,,,,,
1150010300109680017,6,1.0,18443.75,3.5,,8,0.76662,1.02751,27926.0,0.0,1.0,0.0,0.0,2024-05-08
1150010300106590003,13,,16750.0,,,2,,,,,,,,
1150010300100560348,23,,13000.0,,,2,,,,,,,,
1150010300110400004,5,,12163.583333333334,,,12,,,,,,,,
1150010300113760000,7,,20273.05,,,20,,,,,,,,
1150010300102500002,6,,24138.76923076923,,,13,,,,,,,,
1150010300102500002,6,,24138.76923076923,,,13,,,,,,,,
1150010300110120002,0,,26066.666666666668,,,9,,,,,,,,
1150010300104100189,23,1.0,10375.0,3.5,,4,,,,0.0,1.0,0.0,0.0,2024-04-14
1150010300102530000,8,,20026.470588235294,,,17,,,,,,,,
1150010300100560655,30,1.0,14333.333333333334,2.75,,3,,,,0.0,1.0,0.0,0.0,2025-04-22
1150010300111300007,38,1.0,11331.470588235294,2.5,,17,0.82226,0.69735,22879.0,0.0,1.0,0.0,0.0,2025-10-13
1150010300104300022,26,,11733.333333333334,,,6,,,,,,,,
1150010300103650217,14,,16750.0,,,4,,,,,,,,
1150010300105210008,5,,13862.5,,,8,,,,,,,,
1150010300100560386,16,,12000.0,,,2,,,,,,,,
1150010300100700024,17,1.0,14500.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-04-26
1150010300103530017,10,1.0,21900.0,3.5,,1,0.70608,0.93417,10966.0,0.0,0.0,1.0,0.0,2023-11-20
1150010300103460033,23,,19950.0,,,1,,,,,,,,
1150010300103550041,2,0.0,24705.76923076923,3.25,,26,0.81546,1.4599,23663.0,0.0,1.0,0.0,1.0,2024-10-30
1150010300104090078,15,,25633.33333333333,,,3,,,,,,,,
1150010300100560430,13,,11850.0,,,2,,,,,,,,
1150010300104520001,24,1.0,18090.666666666668,3.5,,3,0.44504,0.57004,27084.0,0.0,1.0,0.0,0.0,2024-04-17
1150010300103530047,4,,23009.615384615383,,,26,,,,,,,,
1150010300103790063,18,,16020.0,,,5,,,,,,,,
1150010300109090012,31,,17166.666666666668,,,3,,,,,,,,
1150010300109670028,26,,14400.0,,,1,,,,,,,,
